account_number,acct_name,cusip,asset_name,shares,market_value
919974,MET WEST CORE FIXED,46647PAF3,JPMORGAN CHASE + C 3.54 01MAY28 FRN,415000,396342
919974,MET WEST CORE FIXED,476556CP8,JERSEY CENT PWR + LT CO 6.4 15MAY36,400000,478940
919974,MET WEST CORE FIXED,476624BH3,JERSEY CIT 5.47 MUN BD 15/05/27 US,350000,382911
919974,MET WEST CORE FIXED,478160BK9,JOHNSON + JOHNSON 4.5 05DEC43,57000,62006
919974,MET WEST CORE FIXED,478160BK9,JOHNSON + JOHNSON 4.5 05DEC43,93000,101168
919974,MET WEST CORE FIXED,48125LRK0,JP MORGAN 2.604 01FEB21 FRN,915000,907973
919974,MET WEST CORE FIXED,48125LRM6,JP MORGAN 2.605 13FEB20 FRN,730000,730380
919974,MET WEST CORE FIXED,48125LRN4,JP MORGAN 3.086 26APR21 FRN,650000,649214
919974,MET WEST CORE FIXED,48305QAC7,KAISER FNDTN HOSPS 3.15 01MAY27,400000,381368
919974,MET WEST CORE FIXED,50077LAG1,KRAFT HEINZ FOODS CO 2.0 02JUL18,250000,249918
919974,MET WEST CORE FIXED,50077LAM8,KRAFT HEINZ FOODS CO 5.2 15JUL45,200000,199226
919974,MET WEST CORE FIXED,502413BG1,L3 TECHNOLOGIES INC 4.4 15JUN28,275000,272357
919974,MET WEST CORE FIXED,53227JAA2,LIFE STORAGE LP 3.875 15DEC27,275000,260238
919974,MET WEST CORE FIXED,539439AP4,LLOYDS TSB GROUP 2.907 07NOV23 FRN,200000,190588
919974,MET WEST CORE FIXED,53947MAB2,LLOYDS BANK 5.8 13JAN20 144A,500000,521070
919974,MET WEST CORE FIXED,55951PBA4,MAGNETITE VI 3.14769 15JAN28 144A F,450000,450450
919974,MET WEST CORE FIXED,55953HAJ2,MAGNETITE XI 3.67769 15APR27 144A F,250000,251375
919974,MET WEST CORE FIXED,57582PWH9,MASSACHUSETTS ST 4.5 01AUG31,200000,214612
919974,MET WEST CORE FIXED,59020UGT6,ML MTG INV FR CMO 25/07/2034 USD,5950000,143157
919974,MET WEST CORE FIXED,59562EAH8,MIDAMERICAN ENERGY CO M 5.8 15OCT36,265000,322195
919974,MET WEST CORE FIXED,60920LAA2,MONDELEZ INTL HL 1.625 28OCT19 144A,425000,417716
919974,MET WEST CORE FIXED,62888VAA6,NCUA GTD NTS TR 2.34711 07OCT20 FRN,1240000,254450
919974,MET WEST CORE FIXED,62888WAA4,NCUA GTD NTS TR 2.4827 08DEC20 FRN,560000,223702
919974,MET WEST CORE FIXED,62888WAB2,NCUA GTD NTS TR 2.45711 08DEC20 FRN,470000,201902
919974,MET WEST CORE FIXED,62952EAA5,NYU HOSPS CTR 4.428 01JUL42,300000,305997
919974,MET WEST CORE FIXED,63938GAA7,NAVIENT STUDENT 2.59969 25MAR83 FRN,660000,458179
919974,MET WEST CORE FIXED,63938JAA1,NAVIENT STUDENT 2.57969 25MAR83 FRN,660000,460982
919974,MET WEST CORE FIXED,63938QAA5,NAVIENT STUDENT 2.57969 25MAR83 FRN,460000,310807
919974,MET WEST CORE FIXED,63940JAC3,NAVIENT STUD 3.00969 26JUL66 144A F,450000,461082
919974,MET WEST CORE FIXED,63940NAC4,NAVIENT STUD 3.10969 26JUL66 144A F,450000,461675
919974,MET WEST CORE FIXED,64033BAA0,NELNET STUDE 2.49711 27OCT36 144A F,770000,348103
919974,MET WEST CORE FIXED,64033MAB4,NELNET STUDE 2.90969 25NOV48 144A F,325000,328558
919974,MET WEST CORE FIXED,64033QAB5,NELNET STUDE 2.55969 25SEP47 144A F,595000,398551
919974,MET WEST CORE FIXED,64966JAS5,NEW YORK N Y 6.646 01DEC31,375000,406230
919974,MET WEST CORE FIXED,650035J90,NEW YORK ST URBAN DEV C 3.2 15MAR22,165000,165800
919974,MET WEST CORE FIXED,65473QBH5,NISOURCE FIN CORP 2.65 17NOV22,250000,240963
919974,MET WEST CORE FIXED,655044AH8,NOBLE ENERGY INC 3.9 15NOV24,16000,15823
919974,MET WEST CORE FIXED,655044AH8,NOBLE ENERGY INC 3.9 15NOV24,77000,76150
919974,MET WEST CORE FIXED,65540TBT2,NOMURA RESEC 2.19711 26AUG37 144A F,650000,285491
919974,MET WEST CORE FIXED,666807BQ4,NORTHROP GRUMMAN CORP 2.55 15OCT22,200000,192322
919974,MET WEST CORE FIXED,66704JBT4,NORTHSTAR ED FIN I 0.01 28APR30 FRN,325000,227600
919974,MET WEST CORE FIXED,66989GAA8,NOVARTIS SECS INVT LT 5.125 10FEB19,400000,406440
919974,MET WEST CORE FIXED,67087MAA4,OBP DEPOSITOR L 4.6462 15JUL45 144A,125000,128318
919974,MET WEST CORE FIXED,68233JAD6,ONCOR ELEC DELIVERY CO 6.8 01SEP18,600000,605832
919974,MET WEST CORE FIXED,68389FKL7,OPTION ONE MTG 2.17969 25JAN36 FRN,13045000,782033
919974,MET WEST CORE FIXED,68389XBN4,ORACLE CORP 3.25 15NOV27,185000,178507
919974,MET WEST CORE FIXED,698455AC6,PANHANDLE EASTN PIPE 8.125 01JUN19,580000,605062
919974,MET WEST CORE FIXED,698475AQ3,PANHANDLE-PLAINS 3.258 01OCT37 FRN,260000,264120
919974,MET WEST CORE FIXED,714264AD0,PERNOD RICARD S A 4.45 15JAN22 144A,250000,257583
919974,MET WEST CORE FIXED,724060AA6,PIPELINE F 7.5 15JAN30 144A,300000,336256
919974,MET WEST CORE FIXED,72650RBJ0,PLAINS ALL AMERN PIPEL 4.65 15OCT25,200000,199278
919974,MET WEST CORE FIXED,74368CAB0,PROTECTIVE LIFE 1.722 15APR19 144A,345000,341992
919974,MET WEST CORE FIXED,743756AB4,PROVIDENCE HEALTH + S 2.746 01OCT26,200000,185578
919974,MET WEST CORE FIXED,74932QAA8,RBS COML FDG 3.8336 13JAN32 144A FR,130000,131094
919974,MET WEST CORE FIXED,75625AAB0,RECKSON OPER PARTNERSH 7.75 15MAR20,500000,536765
919974,MET WEST CORE FIXED,76113AAG6,RESIDENTIAL ASS 2.33969 25FEB36 FRN,920000,847483
919974,MET WEST CORE FIXED,761713BF2,REYNOLDS AMERN INC 4.0 12JUN22,250000,251773
919974,MET WEST CORE FIXED,781172AB7,RUBY PIPELINE L L 6.0 01APR22 144A,400000,373717
919974,MET WEST CORE FIXED,78413MAA6,SFAVE COML M 3.872 05JAN43 144A FRN,140000,131289
919974,MET WEST CORE FIXED,78442GJG2,SLM STUDENT 2.5945 15DEC27 144A FRN,470000,323766
919974,MET WEST CORE FIXED,78442GPR1,SLM STUDENT LN 3.10954 25OCT40 FRN,350000,349989
919974,MET WEST CORE FIXED,78442GRX6,SLM STUDENT LN 2.52954 25JAN41 FRN,360000,351723
919974,MET WEST CORE FIXED,78443HAF0,SLM STUDENT LN 2.51954 25JAN41 FRN,360000,349970
919974,MET WEST CORE FIXED,78443YAC0,SLM STUDENT LN 2.39954 25APR19 FRN,1100000,272401
919974,MET WEST CORE FIXED,784442AD7,SLM STUDENT LN 3.55954 25JAN83 FRN,105000,102758
919974,MET WEST CORE FIXED,78444CAD5,SLM STUDENT LN 2.73954 25OCT24 FRN,520000,304418
919974,MET WEST CORE FIXED,78444GAC8,SLM STUDENT LN 3.35954 25OCT21 FRN,425000,266694
919974,MET WEST CORE FIXED,78444GAD6,SLM STUDENT LN 3.55954 26APR83 FRN,105000,102972
919974,MET WEST CORE FIXED,78444YAE5,SLM STUDENT LN 4.20954 25JUL73 FRN,105000,108722
919974,MET WEST CORE FIXED,78445AAE6,SLM STUDENT LN 4.20954 25APR73 FRN,105000,107523
919974,MET WEST CORE FIXED,78445CAE2,SLM STUDENT LN 4.20954 26JUL83 FRN,105000,107996
919974,MET WEST CORE FIXED,78445FAE5,SLM STUDENT LN 4.20954 26JUL83 FRN,105000,107756
919974,MET WEST CORE FIXED,78445GAE3,SLM STUDENT LN 4.60954 25OCT75 FRN,105000,110962
919974,MET WEST CORE FIXED,78445JAB3,SLM STUDENT LN 4.60954 25OCT83 FRN,105000,110926
919974,MET WEST CORE FIXED,78447KAC6,SLM STUDENT LN 2.60969 26MAY26 FRN,325000,310409
919974,MET WEST CORE FIXED,78448AAA1,SLM STUDENT LN 2.50969 25JUN43 FRN,295000,137436
919974,MET WEST CORE FIXED,785592AM8,SABINE PASS LIQUEFACT 5.625 01MAR25,200000,212754
919974,MET WEST CORE FIXED,80281LAE5,SANTANDER UK GROUP HL 2.875 05AUG21,250000,243545
919974,MET WEST CORE FIXED,80281LAH8,SANTANDER UK GROU 3.373 05JAN24 FRN,275000,265733
919974,MET WEST CORE FIXED,80283LAT0,SANTANDER UK PLC 3.4 01JUN21,390000,388791
919974,MET WEST CORE FIXED,80705WAB5,SCHOLAR FDG 3.06827 28MAR46 144A FR,300000,255315
919974,MET WEST CORE FIXED,82481LAA7,SHIRE ACQUISITIONS INVT 1.9 23SEP19,350000,344666
919974,MET WEST CORE FIXED,82481LAB5,SHIRE ACQUISITIONS INVT 2.4 23SEP21,200000,191948
919974,MET WEST CORE FIXED,82620KAK9,SIEMENS FINANCIERI 2.0 15SEP23 144A,250000,232503
919974,MET WEST CORE FIXED,85208NAA8,SPRINT SPECTRUM C 3.36 20MAR23 144A,265000,230716
919974,MET WEST CORE FIXED,85208NAE0,SPRINT SPECTRUM 5.152 20MAR28 144A,365000,364088
919974,MET WEST CORE FIXED,863579EK0,STRUCTURED ADJ 3.97423 25NOV34 FRN,3763000,269124
919974,MET WEST CORE FIXED,86358EYT7,STRUCTURED ASSE 2.17969 25DEC35 FRN,12685000,688604
919974,MET WEST CORE FIXED,880451AU3,TENNESSEE GAS PIPELIN 7.625 01APR37,450000,552456
919974,MET WEST CORE FIXED,882587AZ1,TEXAS NEW MEX PWR 6.95 01APR43 144A,130000,175828
919974,MET WEST CORE FIXED,898813AL4,TUCSON ELEC PWR CO 3.85 15MAR23,575000,576432
919974,MET WEST CORE FIXED,902674XH8,UBS AG LONDO 2.63938 28MAY19 144A F,270000,270278
919974,MET WEST CORE FIXED,90345WAD6,US AWYS INC 4.625 03DEC26,500000,351117
919974,MET WEST CORE FIXED,912796MK2,UNITED STATES TREAS BIL 0.0 19JUL18,861000,859132
919974,MET WEST CORE FIXED,912796PL7,UNITED STATES TREAS BIL 0.0 14JUN18,147000,146943
919974,MET WEST CORE FIXED,912796QD4,UNITED STATES TREAS BIL 0.0 18OCT18,1290000,1280493
919974,MET WEST CORE FIXED,912810SA7,UNITED STATES TREAS BDS 3.0 15FEB48,2045000,2011605
919974,MET WEST CORE FIXED,912810SB5,UNITED STATES TREAS 1.0 15FEB48 IL,440000,450316
919974,MET WEST CORE FIXED,912810SC3,UNITED STATES TREAS B 3.125 15MAY48,8210000,8276091
919974,MET WEST CORE FIXED,9128283W8,UNITED STATES TREAS N 2.75 15FEB28,7805000,7675749
919974,MET WEST CORE FIXED,9128284C1,UNITED STATES TREAS NT 2.25 31MAR20,6030000,6003408
919974,MET WEST CORE FIXED,9128284J6,UNITED STATES TREAS N 2.375 30APR20,530000,528739
919974,MET WEST CORE FIXED,9128284J6,UNITED STATES TREAS N 2.375 30APR20,2430000,2424217
919974,MET WEST CORE FIXED,9128284L1,UNITED STATES TREAS NT 2.75 30APR23,16135000,16106602
919974,MET WEST CORE FIXED,9128284Q0,UNITED STATES TREAS NTS 2.5 31MAY20,6145000,6143832
919974,MET WEST CORE FIXED,9128284S6,UNITED STATES TREAS NT 2.75 31MAY23,225000,224622
919974,MET WEST CORE FIXED,9128284S6,UNITED STATES TREAS NT 2.75 31MAY23,7295000,7282744
919974,MET WEST CORE FIXED,91324PCQ3,UNITEDHEALTH GROUP IN 4.625 15JUL35,200000,212134
919974,MET WEST CORE FIXED,91324PCR1,UNITEDHEALTH GROUP INC 4.75 15JUL45,200000,215324
919974,MET WEST CORE FIXED,91412GXE0,UNIVERSITY CALIF REVS 3.931 15MAY45,100000,98873
919974,MET WEST CORE FIXED,918005AT6,UTILICORP UTD INC 8.27 15NOV21,575000,657472
919974,MET WEST CORE FIXED,92276MBB0,VENTAS RLTY LTD PARTNER 2.7 01APR20,500000,494515
919974,MET WEST CORE FIXED,92277GAD9,VENTAS RLTY LTD PARTNE 3.75 01MAY24,265000,260590
919974,MET WEST CORE FIXED,92343VCK8,VERIZON COMMUNICATION 4.862 21AUG46,275000,264286
919974,MET WEST CORE FIXED,92343VCX0,VERIZON COMMUNICATION 4.522 15SEP48,150000,137480
919974,MET WEST CORE FIXED,92343VDU5,VERIZON COMMUNICATIONS 5.25 16MAR37,265000,274665
919974,MET WEST CORE FIXED,92343VEA8,VERIZON COMMUNICATIONS 4.5 10AUG33,275000,269151
919974,MET WEST CORE FIXED,92553PBB7,VIACOM INC NEW 3.45 04OCT26,200000,184108
919974,MET WEST CORE FIXED,92857WBK5,VODAFONE GROUP PLC NE 4.375 30MAY28,180000,178274
919974,MET WEST CORE FIXED,92890HAB8,WEA FIN LLC / WEST 2.7 17SEP19 144A,200000,199010
919974,MET WEST CORE FIXED,92914RAL6,VOYA CLO 201 3.29769 14OCT26 144A F,320000,320000
919974,MET WEST CORE FIXED,92922F4P0,WAMU MTG PASS-T 2.73969 25OCT45 FRN,3400000,360262
919974,MET WEST CORE FIXED,92922F7P7,WAMU MTG PASS-T 2.22969 25DEC45 FRN,3600000,470917
919974,MET WEST CORE FIXED,92922FD47,WAMU MTG PASS-T 2.28969 25JAN45 FRN,6200000,364995
919974,MET WEST CORE FIXED,92922FJ25,WAMU MTG PASS-T 2.41969 25APR45 FRN,9318000,620109
919974,MET WEST CORE FIXED,92936CAE9,WFRBS COML MTG T 4.394 15JUN44 144A,540000,77221
919974,MET WEST CORE FIXED,931427AA6,WALGREENS BOOTS ALLIANC 2.7 18NOV19,240000,239546
919974,MET WEST CORE FIXED,931427AC2,WALGREENS BOOTS ALLIANC 4.8 18NOV44,210000,201701
919974,MET WEST CORE FIXED,931427AQ1,WALGREENS BOOTS ALLIAN 3.45 01JUN26,140000,131548
919974,MET WEST CORE FIXED,939336U43,WASHINGTON MUT MTG SECS 7.5 25JUL34,3000000,109916
919974,MET WEST CORE FIXED,94973VAY3,WELLPOINT INC 4.625 15MAY42,275000,265097
919974,MET WEST CORE FIXED,949746RW3,WELLS FARGO + CO NEW 3.0 22APR26,275000,255772
919974,MET WEST CORE FIXED,949746SH5,WELLS FARGO + CO NEW 3.0 23OCT26,750000,693083
919974,MET WEST CORE FIXED,94974BGP9,WELLS FARGO + CO NEW M 3.55 29SEP25,305000,296353
919974,MET WEST CORE FIXED,94974BGQ7,WELLS FARGO + CO NEW ME 4.9 17NOV45,125000,125106
919974,MET WEST CORE FIXED,94988J5G8,WELLS FARGO BK N A SAN 2.15 06DEC19,845000,834877
919974,MET WEST CORE FIXED,94988J5L7,WELLS FARGO BK N A SAN 2.4 15JAN20,900000,891288
919974,MET WEST CORE FIXED,96949LAA3,WILLIAMS PARTNERS L P N 3.6 15MAR22,250000,248365
919974,MET WEST CORE FIXED,98956PAP7,ZIMMER BIOMET HL 2.9275 19MAR21 FRN,270000,270551
919982,HARDING LOEVNER,001317205,AIA GROUP LTD HKD 1.0 ADR,196496,7240878
919982,HARDING LOEVNER,009126202,AIR LIQUIDE EUR 11.0 ADR,1200,30246
919982,HARDING LOEVNER,009126202,AIR LIQUIDE EUR 11.0 ADR,239552,6037908
919982,HARDING LOEVNER,015393101,ALFA LAVAL AB SWEDEN,600,15324
919982,HARDING LOEVNER,015393101,ALFA LAVAL AB SWEDEN,81403,2079033
919982,HARDING LOEVNER,018805101,ALLIANZ SE ADR EACH REP 1/10 ORD S,229663,4859669
919982,HARDING LOEVNER,049255706,ATLAS COPC SPON ADR(CNV 1 SER'A'NPV,6300,253796
919982,HARDING LOEVNER,049255706,ATLAS COPC SPON ADR(CNV 1 SER'A'NPV,49500,1994108
919982,HARDING LOEVNER,056752108,BAIDU COM INC USD 0.00005 ADR,24728,6451535
919982,HARDING LOEVNER,072730302,BAYER A G NPV ADR,216146,6517883
919982,HARDING LOEVNER,072743305,BAYERISCHE MOTOREN WERKE A NPV ADR,56665,1899977
919982,HARDING LOEVNER,136375102,CANADIAN NATL RY CO NPV,43912,4733274
919982,HARDING LOEVNER,237545108,DASSAULT SYS S A NPV ADR,37906,5393076
919982,HARDING LOEVNER,307305102,FANUC CORP,95915,2004624
919982,HARDING LOEVNER,307305102,FANUC CORP,117900,2464110
919982,HARDING LOEVNER,358029106,FRESENIUS MED CARE AKTIENGE NPV ADR,68463,3423835
919982,HARDING LOEVNER,398438408,GRIFOLS S A EUR 0.5 ADR,70127,1573650
919982,HARDING LOEVNER,404280406,HSBC HLDGS PLC USD 0.5 ADR,45,2209
919982,HARDING LOEVNER,404280406,HSBC HLDGS PLC USD 0.5 ADR,41195,2021851
919982,HARDING LOEVNER,465562106,ITAU UNIBANCO HOLDING S.A.,201586,2412984
919982,HARDING LOEVNER,466140100,JGC CORP NPV ADR,800,33352
919982,HARDING LOEVNER,466140100,JGC CORP NPV ADR,44231,1843990
919982,HARDING LOEVNER,501173207,KUBOTA COR ADR-CNV INTO 5 COM SHS N,18448,1551477
919982,HARDING LOEVNER,502117203,L OREAL CO EUR 0.2 ADR,9500,463790
919982,HARDING LOEVNER,502117203,L OREAL CO EUR 0.2 ADR,69342,3385276
919982,HARDING LOEVNER,502441306,LVMH MOET HENNESSY LOUI EUR 0.3 ADR,40253,2868228
919982,HARDING LOEVNER,631512209,NASPERS LTD NPV ADR,13400,679194
919982,HARDING LOEVNER,631512209,NASPERS LTD NPV ADR,67616,3427193
919982,HARDING LOEVNER,641069406,NESTLE S A CHF 1.0 ADR,1200,91284
919982,HARDING LOEVNER,641069406,NESTLE S A CHF 1.0 ADR,63005,4792790
919982,HARDING LOEVNER,670108109,NOVOZYMES A/S NPV ADR,29630,1542093
919982,HARDING LOEVNER,701491102,PARK24 CO LTD ADR,53820,1442376
919982,HARDING LOEVNER,771195104,ROCHE HLDG LTD CHF 1.0 ADR,143990,3887010
919982,HARDING LOEVNER,780259107,ROYAL DUTC ADR EA REP 2 CL'B' EUR0.,59,4262
919982,HARDING LOEVNER,780259107,ROYAL DUTC ADR EA REP 2 CL'B' EUR0.,77042,5564744
919982,HARDING LOEVNER,803054204,SAP SE NPV ADR,42626,4885366
919982,HARDING LOEVNER,803866300,SASOL LTD NPV ADR,3712,141539
919982,HARDING LOEVNER,803866300,SASOL LTD NPV ADR,37800,1441314
919982,HARDING LOEVNER,806857108,SCHLUMBERG COM USD0.01,37924,2619411
919982,HARDING LOEVNER,874039100,TAIWAN SEMICONDUCTOR M TWD 10.0 ADR,151386,6050898
919982,HARDING LOEVNER,904767704,UNILEVER PLC NPV ADR,9883,549791
919982,HARDING LOEVNER,904767704,UNILEVER PLC NPV ADR,38154,2122507
919982,HARDING LOEVNER,948596101,WEIBO CORP USD 0.00025 ADR,27678,2888753
919982,HARDING LOEVNER,04530Y106,ASPEN PHARMACARE HLDGS LTD ADR,100,2056
919982,HARDING LOEVNER,04530Y106,ASPEN PHARMACARE HLDGS LTD ADR,83555,1717473
919982,HARDING LOEVNER,05530H100,BBA AVIATION PLC 29.76P ADR,800,18160
919982,HARDING LOEVNER,05530H100,BBA AVIATION PLC 29.76P ADR,41395,939667
919982,HARDING LOEVNER,05946K101,BANCO BILBAO VIZCAYA A EUR 0.49 ADR,24200,170126
919982,HARDING LOEVNER,05946K101,BANCO BILBAO VIZCAYA A EUR 0.49 ADR,483097,3396172
919982,HARDING LOEVNER,12637N204,CSL LTD NPV ADR,7985,575239
919982,HARDING LOEVNER,12637N204,CSL LTD NPV ADR,24816,1787745
919982,HARDING LOEVNER,23304Y100,DBS GROUP SPON ADR REP 4 ORD NPV,48181,4188374
919982,HARDING LOEVNER,23405X209,DAITO TR CONSTR CO LTD NPV ADR,5900,238419
919982,HARDING LOEVNER,23405X209,DAITO TR CONSTR CO LTD NPV ADR,25748,1040477
919982,HARDING LOEVNER,35952Q106,FUCHS PETROLUB SE NPV,140386,1869942
919982,HARDING LOEVNER,40052P107,GRUPO FINANCIERO BANORTE S NPV ADR,62154,1705506
919982,HARDING LOEVNER,40415F101,HDFC BK LTD INR 10.0 ADR,16234,1667719
919982,HARDING LOEVNER,45104G104,ICICI BK LTD INR 10.0 ADR,191850,1611540
919982,HARDING LOEVNER,45662N103,INFINEON TECHNOLOGIES AG NPV ADR,96773,2694644
919982,HARDING LOEVNER,54338V101,LONZA GROUP AG NPV,6600,178992
919982,HARDING LOEVNER,54338V101,LONZA GROUP AG NPV,92682,2513536
919982,HARDING LOEVNER,61022V107,MONOTARO CO LTD ADR,100,3985
919982,HARDING LOEVNER,61022V107,MONOTARO CO LTD ADR,50440,2010236
919982,HARDING LOEVNER,83569C102,SONOVA HLDG AG CHF 0.05 ADR,53338,1858029
919982,HARDING LOEVNER,87155N109,SYMRISE AG NPV ADR,98803,2046704
919982,HARDING LOEVNER,87184P109,SYSMEX CORP NPV ADR,80506,3715352
919982,HARDING LOEVNER,87974R208,TEMENOS AG ADR,14093,2093656
919982,HARDING LOEVNER,88031M109,TENARIS S A USD 1.0 ADR,14147,504623
919982,HARDING LOEVNER,88031M109,TENARIS S A USD 1.0 ADR,18389,655936
919982,HARDING LOEVNER,92937A102,WPP PLC NEW NPV ADR,19262,1612807
919982,HARDING LOEVNER,M22465104,CHECK POINT SOFTWARE TECHN USD 0.01,38046,3753238
919987,DELAWARE INTL,000375204,ABB LTD ADR EACH REPR 1 ORD CHF1,2000,46140
919987,DELAWARE INTL,000375204,ABB LTD ADR EACH REPR 1 ORD CHF1,187743,4331231
919987,DELAWARE INTL,018805101,ALLIANZ SE ADR EACH REP 1/10 ORD S,162908,3447133
919987,DELAWARE INTL,055622104,BP P L C 25P ADR,126749,5825384
919987,DELAWARE INTL,138006309,CANON INC. SHS SPONSORED AMERICAN,4700,161069
919987,DELAWARE INTL,138006309,CANON INC. SHS SPONSORED AMERICAN,54034,1851745
919987,DELAWARE INTL,233825207,DAIMLER AG NPV ADR,252309,4576885
919987,DELAWARE INTL,251566105,DEUTSCHE TELEKOM AG NPV ADR,161401,2507365
919987,DELAWARE INTL,438128308,HONDA MTR LTD NPV ADR,166123,5344177
919987,DELAWARE INTL,450737101,IBERDROLA S A EUR 3.0 ADR,25,741
919987,DELAWARE INTL,450737101,IBERDROLA S A EUR 3.0 ADR,192217,5698273
919987,DELAWARE INTL,465254209,ISUZU MTRS LTD NPV ADR,600,8390
919987,DELAWARE INTL,465254209,ISUZU MTRS LTD NPV ADR,53233,744330
919987,DELAWARE INTL,495724403,KINGFISHER PLC NPV ADR,575843,4707517
919987,DELAWARE INTL,500467501,KONINKLIJKE AHOLD DELHAIZE NV,11600,268656
919987,DELAWARE INTL,500467501,KONINKLIJKE AHOLD DELHAIZE NV,233429,5406216
919987,DELAWARE INTL,539439109,LLOYDS BANKING GROUP PLC,1502823,5094570
919987,DELAWARE INTL,606776201,MITSUBISHI ELEC CORP NPV ADR,9866,285867
919987,DELAWARE INTL,606776201,MITSUBISHI ELEC CORP NPV ADR,16400,475190
919987,DELAWARE INTL,636274409,NATIONAL GRID PLC NPV ADR,44794,2499505
919987,DELAWARE INTL,780259107,ROYAL DUTC ADR EA REP 2 CL'B' EUR0.,2392,172774
919987,DELAWARE INTL,780259107,ROYAL DUTC ADR EA REP 2 CL'B' EUR0.,63983,4621492
919987,DELAWARE INTL,803054204,SAP SE NPV ADR,26406,3026392
919987,DELAWARE INTL,874039100,TAIWAN SEMICONDUCTOR M TWD 10.0 ADR,111245,4446463
919987,DELAWARE INTL,874060205,TAKEDA PHARMACEUTICAL CO LT NPV ADR,253174,4878663
919987,DELAWARE INTL,879382208,TELEFONICA ADR EA REPR 1 ORD NPV,115057,1033212
919987,DELAWARE INTL,879382208,TELEFONICA ADR EA REPR 1 ORD NPV,204000,1831920
919987,DELAWARE INTL,881575302,TESCO PLC 5P ADR,559437,5496469
919987,DELAWARE INTL,889094108,TOKIO MARINE HLDGS INC NPV ADR,34900,1724060
919987,DELAWARE INTL,889094108,TOKIO MARINE HLDGS INC NPV ADR,57469,2838969
919987,DELAWARE INTL,911271302,UNITED OVERSEAS BK LTD SGD 1.0 ADR,109143,4690420
919987,DELAWARE INTL,989825104,ZURICH INS GROUP LTD CHF 0.1 ADR,120007,3607410
919987,DELAWARE INTL,74975E303,RWE AG NPV ADR,56179,1290432
919987,DELAWARE INTL,05964H105,BANCO SANTANDER SA EUR 0.5 ADR,28834,161470
919987,DELAWARE INTL,05964H105,BANCO SANTANDER SA EUR 0.5 ADR,341026,1909746
919987,DELAWARE INTL,12562Y100,CK HUTCHISON HLDGS LTD HKD 0.5 ADR,102100,1169556
919987,DELAWARE INTL,12562Y100,CK HUTCHISON HLDGS LTD HKD 0.5 ADR,367441,4209037
919987,DELAWARE INTL,16941M109,CHINA MOBI SPON ADR REP 5 ORD HKD0.,92561,4262434
919987,DELAWARE INTL,26874R108,ENI S P A EUR 1.0 ADR,8700,316332
919987,DELAWARE INTL,26874R108,ENI S P A EUR 1.0 ADR,140221,5098436
919987,DELAWARE INTL,29265W207,ENEL SOCIETA PER AZIONI EUR 1.0 ADR,930770,5179735
919987,DELAWARE INTL,35958N107,FUJIFILM H ADR(REPR 1 ORD NPV),38219,1492834
919987,DELAWARE INTL,37733W105,GLAXOSMITHKLINE PLC 25P ADR,26973,1097801
919987,DELAWARE INTL,37733W105,GLAXOSMITHKLINE PLC 25P ADR,81456,3315259
919987,DELAWARE INTL,62942M201,NTT DOCOMO INC NPV ADR,2600,65860
919987,DELAWARE INTL,62942M201,NTT DOCOMO INC NPV ADR,50138,1270036
919987,DELAWARE INTL,66987V109,NOVARTIS AG CHF 0.5 ADR,18585,1408000
919987,DELAWARE INTL,66987V109,NOVARTIS AG CHF 0.5 ADR,24509,1856802
919987,DELAWARE INTL,74728G605,QBE INS GROUP LTD NPV ADR,1800,13059
919987,DELAWARE INTL,74728G605,QBE INS GROUP LTD NPV ADR,306002,2220045
919987,DELAWARE INTL,78467K107,SSE PLC 50P ADR,124493,2315570
919987,DELAWARE INTL,80105N105,SANOFI. EUR 2.0 ADR,126942,4931697
919987,DELAWARE INTL,82929R304,SINGAPORE TELECOMMUNIC SGD 0.15 ADR,97693,2396409
919987,DELAWARE INTL,87960M205,TELIA COMPANY A B SEK 3.2 ADR,1600,15224
919987,DELAWARE INTL,87960M205,TELIA COMPANY A B SEK 3.2 ADR,527133,5015671
919987,DELAWARE INTL,92937A102,WPP PLC NEW NPV ADR,926,77534
919987,DELAWARE INTL,92937A102,WPP PLC NEW NPV ADR,43361,3630617
919988,WAMCO SMALL CAP,205768112,COMSTOCK RES INC WTS 06SEP18,316,1959
919988,WAMCO SMALL CAP,949746804,WELLS FARGO + CO NEW 7.5 CNV PFD,2300,2897770
919988,WAMCO SMALL CAP,00130HBW4,AES CORP 5.5 15APR25,185000,187544
919988,WAMCO SMALL CAP,00206RCN0,AT+T INC 3.4 15MAY25,5000,4751
919988,WAMCO SMALL CAP,00206RCN0,AT+T INC 3.4 15MAY25,700000,665098
919988,WAMCO SMALL CAP,00206RDJ8,AT+T INC 4.5 09MAR48,83000,73468
919988,WAMCO SMALL CAP,002824BF6,ABBOTT LABS 3.75 30NOV26,170000,167476
919988,WAMCO SMALL CAP,002824BG4,ABBOTT LABS 4.75 30NOV36,80000,83504
919988,WAMCO SMALL CAP,002824BH2,ABBOTT LABS 4.9 30NOV46,150000,160472
919988,WAMCO SMALL CAP,00287YAQ2,ABBVIE INC 3.6 14MAY25,200000,193354
919988,WAMCO SMALL CAP,00432CDP3,ACCESS GROUP IN 2.41954 25JAN23 FRN,1460000,1067932
919988,WAMCO SMALL CAP,00440EAT4,ACE INA HLDGS INC 2.3 03NOV20,60000,59038
